Date,Open,High,Low,Close,Volume,Timestamp,ma_32,ma_52,dema_13,dema_21,ema_13,ema_21,psar,psar_down,psar_down_indicator,psar_up,psar_up_indicator,TR,ATR_10,ST_10_3,STX_10_3,slow_%k,slow_%d,rsi,uo,macd,macd_diff,macd_signal,mom,WT1.,WT2.,ppo_fast,ppo_slow,ppo,cci
1970-01-01 00:26:13.164000,9224.93,9265.88,9211.51,9229.42,1458.973886,2019-11-07 22:00:00.000000,9262.544999999998,9292.68923076923,9201.361745062648,9199.31910145489,9220.372607497464,9234.693343745876,9101.0,0.0,0.0,9101.0,0.0,54.36999999999898,53.10844501408676,9321.904816713622,down,71.17567764020635,67.9609223153751,52.67016845098801,58.49435130929523,-14.07876604755802,2.9001550812593067,-16.978921128817326,-105.51000000000022,-36.32601731425645,-44.247187135959585,9209.347000000005,9233.421428571432,-0.2607313958066685,3.130619067991014
1970-01-01 00:26:13.167600,9227.08,9237.6,9202.0,9216.2,786.468288,2019-11-07 23:00:00.000000,9258.834687499999,9289.374423076924,9202.97094516893,9199.340197164041,9219.776520712112,9233.012130678067,9101.0,0.0,0.0,9101.0,0.0,35.600000000000364,51.357600512678125,9321.904816713622,down,69.40236932882746,69.82021083773681,46.867007202708216,59.79737747543447,-13.015351227628344,3.170855920951187,-16.18620714857953,-103.43999999999869,-30.688318845130965,-40.36460587497089,9210.685000000003,9229.570952380956,-0.20462438046571704,1.3474476798274246
1970-01-01 00:26:13.171200,9214.0,9217.11,9176.45,9205.48,1342.021181,2019-11-08 00:00:00.000000,9255.267187499998,9286.571153846155,9201.579113712956,9197.636472980168,9217.734160610382,9230.509209707334,9107.5952,0.0,0.0,9107.5952,0.0,40.659999999999854,50.287840461410305,9321.904816713622,down,68.48409327732402,69.68738008211928,42.52491843888521,61.69869450933714,-12.574568884469045,2.8893106112883906,-15.463879495757435,-88.56000000000131,-31.94748041817096,-36.9405544825499,9208.873000000003,9225.065714285718,-0.17552952778037315,-0.4132685196277241
1970-01-01 00:26:13.174800,9205.71,9242.02,9204.82,9221.33,1146.565752,2019-11-08 01:00:00.000000,9252.994999999999,9284.2825,9204.841255628708,9199.044085448202,9218.247851951757,9229.674736097575,9113.926592,0.0,0.0,9113.926592,0.0,37.20000000000073,48.97905641526935,9321.904816713622,down,74.65237277426999,70.84627846014048,50.304790106760265,61.9305974881204,-11.244419410779301,3.375568067982508,-14.619987478761809,-82.81999999999971,-24.667530771773595,-30.907336837332956,9211.813000000004,9221.605714285719,-0.10619315755980259,1.625052570998523
1970-01-01 00:26:13.178400,9223.01,9257.47,9215.47,9237.68,903.921749,2019-11-08 02:00:00.000000,9250.917812499998,9282.786153846155,9211.912191411124,9203.229185955272,9221.023873101507,9230.402487361433,9120.00472832,0.0,0.0,9120.00472832,0.0,42.0,48.28115077374242,9321.904816713622,down,73.40004852013624,72.17883819057674,57.143714478943394,59.6916832141697,-9.212557231139726,4.325944198097666,-13.538501429237392,-55.81999999999971,-14.489967335110318,-25.448324342546425,9214.652000000002,9218.426190476193,-0.04094180935234612,2.3758241627222683
1970-01-01 00:26:13.182000,9237.96,9245.83,9226.22,9239.98,755.3828599999999,2019-11-08 03:00:00.000000,9249.245312499997,9281.465384615385,9218.243242365324,9207.37183773008,9223.731891229863,9231.273170328575,9125.8397391872,0.0,0.0,9125.8397391872,0.0,19.610000000000582,45.41403569636823,9321.904816713622,down,74.68098010674461,74.24446713371695,58.07136840441876,61.23400068297068,-7.390163880369073,4.918670039094657,-12.30883391946373,-53.030000000000655,-6.628789056700518,-19.43344189543881,9218.713000000002,9216.182380952385,0.027458430649624367,2.0094696405705723
1970-01-01 00:26:13.185600,9239.96,9261.0,9215.99,9223.52,1387.82576,2019-11-08 04:00:00.000000,9247.073749999998,9280.116153846155,9218.971295262998,9208.208311612316,9223.70162105417,9230.56833666234,9131.441349619712,0.0,0.0,9131.441349619712,0.0,45.01000000000022,45.37363212673143,9321.904816713622,down,75.56889859291636,74.5499757399324,49.33688664775559,59.4066700868421,-6.729205894307597,4.463702420124907,-11.192908314432504,-96.60999999999876,-1.6565259633437939,-11.86070328173202,9219.638000000003,9214.49523809524,0.05581165079451214,1.5387249167712431
1970-01-01 00:26:13.189200,9222.9,9238.69,9192.2,9207.46,1265.254044,2019-11-08 05:00:00.000000,9243.552812499998,9278.193269230771,9215.338205651839,9206.238882493404,9221.381389475004,9228.467578783946,9136.818895634924,0.0,0.0,9136.818895634924,0.0,46.48999999999978,45.48526891405827,9321.904816713622,down,69.83047209392305,73.36011693119467,42.25064326251175,47.8606934753935,-6.961067127322167,3.3854729496882694,-10.346540077010436,-129.6900000000005,-5.285624230296868,-7.015226646362838,9220.261000000002,9212.205714285716,0.08744144414616085,0.14202029775082955
1970-01-01 00:26:13.192800,9208.13,9214.17,9171.0,9191.25,986.17386,2019-11-08 06:00:00.000000,9238.993437499998,9276.087307692309,9208.207605005846,9201.808041217497,9217.07690526429,9225.08416253086,9141.981339809527,0.0,0.0,9141.981339809527,0.0,43.17000000000007,45.253742022652446,9321.904816713622,down,59.73440222492735,68.37792430392224,36.245447004473355,49.651761459959495,-7.8934126708736585,1.9625019249094233,-9.855914595783082,-147.79999999999927,-14.243257913933245,-6.95354929106857,9219.725000000002,9210.54904761905,0.09962437997465931,-1.239946451990175
1970-01-01 00:26:13.196400,9191.0,9206.89,9110.0,9144.4,3038.871985,2019-11-08 07:00:00.000000,9232.910624999999,9272.998846153847,9190.193130959693,9189.927940648835,9206.694490226535,9217.749238664419,9265.88,9265.88,1.0,0.0,0.0,96.88999999999942,50.41736782038715,9309.697103461162,down,47.71136319353048,59.09207917079362,24.66557695405669,46.71083631883142,-10.951170072719833,-0.8762043815494014,-10.074965691170432,-196.4300000000003,-27.23574596786208,-12.105288518858961,9211.672000000002,9207.520476190477,0.04508840159802684,-3.371122757572264
1970-01-01 00:26:13.200000,9144.42,9158.75,9061.88,9085.63,4801.739144,2019-11-08 08:00:00.000000,9224.935624999998,9268.240000000002,9160.431412661299,9169.533659677638,9189.399563051316,9205.738398785836,9262.7624,9262.7624,0.0,0.0,0.0,96.8700000000008,55.06263103834852,9275.502893115045,down,33.23853817343718,46.894767863964994,16.917126444728197,41.78362334479306,-16.24460220308538,-4.935709209531957,-11.308892993553421,-237.53000000000065,-40.31596438294992,-21.770148123760492,9197.293000000003,9202.211904761905,-0.053453504579226305,-5.21913143084462
1970-01-01 00:26:13.203600,9086.07,9086.4,8955.0,9045.44,7062.472605,2019-11-08 09:00:00.000000,9216.256875,9262.742884615385,9126.376447938781,9145.010339373524,9168.833911186843,9191.165817078032,9254.727104,9254.727104,0.0,0.0,0.0,131.39999999999964,62.69636793451363,9208.789103803541,down,24.28793167173888,35.07927767956883,13.582436063899308,47.38817366608472,-22.246177860472017,-8.749827893534876,-13.49634996693714,-251.61999999999898,-52.277231713985536,-33.51804999468266,9180.217000000004,9195.801904761905,-0.16947847423541024,-5.281910987755413
1970-01-01 00:26:13.207200,9044.96,9054.36,9009.35,9026.13,1907.121767,2019-11-08 10:00:00.000000,9207.7903125,9255.97307692308,9094.581648388794,9120.568914829846,9148.44763816015,9176.162560980029,9236.74347776,9236.74347776,0.0,0.0,0.0,45.01000000000022,60.92773114106229,9208.789103803541,down,22.001918292888696,26.509462712688237,12.255868901368373,43.98430457634248,-27.63693580310428,-11.312468668933711,-16.32446713417057,-273.96000000000095,-58.1013174348609,-44.48256487491458,9162.282000000005,9187.388095238097,-0.2732669500606475,-3.6216465535785014
1970-01-01 00:26:13.210800,9026.62,9073.07,9020.0,9026.27,1848.379586,2019-11-08 11:00:00.000000,9199.2334375,9248.985000000002,9069.862374262499,9099.613201034825,9130.993689851559,9162.535964527298,9219.8388690944,9219.8388690944,0.0,0.0,0.0,53.06999999999971,60.14195802695603,9208.789103803541,down,22.16008822752925,22.816646064052264,12.32681949669606,40.93414834199412,-31.471332436285593,-12.11749224169202,-19.353840194593573,-267.71999999999935,-60.23720427759317,-52.732929452347356,9142.776000000005,9177.99142857143,-0.38369428480611983,-2.5838073399513664
1970-01-01 00:26:13.214400,9026.27,9035.0,8983.0,9011.76,2046.659029,2019-11-08 12:00:00.000000,9190.41375,9241.52076923077,9046.962042776597,9079.170022683282,9113.96030558705,9148.82905866118,9203.948536948736,9203.948536948736,0.0,0.0,0.0,52.0,59.32776222426043,9186.983286672781,down,21.605347825556162,21.922451448658027,11.249368712661024,43.34095927583297,-34.80422159933187,-12.360305123790635,-22.443916475541233,-292.6900000000005,-62.62771154776948,-58.310866243552255,9120.184000000005,9169.411904761906,-0.5368709059338475,-2.4588172945280595
1970-01-01 00:26:13.218000,9010.83,9012.16,8760.0,8810.59,9412.196743,2019-11-08 13:00:00.000000,9174.980625,9230.940192307693,8976.047267750699,9026.803924684622,9070.621690503187,9118.080053328345,9189.011624731811,9189.011624731811,0.0,0.0,0.0,252.15999999999985,78.61098600183438,9121.912958005503,down,21.447651805284657,21.737695952790016,4.7168149431677335,36.6674901805127,-47.399664822491104,-19.964598677559895,-27.43506614493121,-476.5100000000002,-69.97151554952276,-62.73443720243657,9077.245000000006,9150.426190476192,-0.7997571801885319,-3.483158546384131
1970-01-01 00:26:13.221600,8808.83,8853.0,8696.0,8772.08,7896.374426,2019-11-08 14:00:00.000000,9158.886250000001,9219.876730769232,8910.352999002067,8975.055712085032,9027.97287757416,9086.625503025769,9154.690694753266,9154.690694753266,0.0,0.0,0.0,157.0,86.44988740165094,9033.849662204953,down,18.514872624726074,20.52262408518896,4.1851173099741175,38.247373313019885,-58.599235323363246,-24.931335342745626,-33.66789998061762,-486.8700000000008,-75.68722832392741,-67.13091492470319,9032.101000000006,9130.079047619049,-1.0731347133800933,-3.360779701420556
1970-01-01 00:26:13.225200,8771.96,8824.0,8728.0,8821.14,3392.407926,2019-11-08 15:00:00.000000,9145.204687500001,9209.339038461541,8872.281842390785,8939.125654464831,8998.425323634994,9062.490457296153,9108.82162527794,9108.82162527794,0.0,0.0,0.0,96.0,87.40489866148584,9033.849662204953,down,19.274388943409168,19.74563779113996,17.69330335286412,43.68433872028616,-64.01657291724587,-24.2789383493026,-39.73763456794327,-434.40000000000146,-77.14941289488053,-71.35896707902504,8993.469000000006,9111.358571428571,-1.2938747883136006,-2.5805009551121385
1970-01-01 00:26:13.228800,8820.76,8821.4,8715.0,8764.21,2872.597922,2019-11-08 16:00:00.000000,9129.850625000003,9197.984423076925,8828.163608096971,8898.575890692227,8964.965991687139,9035.37405208741,9067.539462750146,9067.539462750146,0.0,0.0,0.0,106.39999999999964,89.30440879533722,9033.849662204953,down,18.110583762866934,18.63328177700072,14.906289109382115,45.06896527511129,-70.36389347199474,-24.50100712324118,-45.86288634875356,-461.83000000000175,-77.5232069422714,-75.08284092765051,8950.765000000005,9090.548095238095,-1.5376751079653015,-2.298082721146841
1970-01-01 00:26:13.232400,8764.21,8798.45,8757.5,8779.21,1458.587395,2019-11-08 17:00:00.000000,9115.887187500004,9187.593269230772,8798.42462763423,8866.556533105844,8938.429421446119,9012.086410988555,9030.385516475131,9030.385516475131,0.0,0.0,0.0,40.95000000000073,84.46896791580357,9031.381903747411,down,18.522536898014273,18.635836534763452,18.75968716563291,43.57064152468795,-73.6168199630738,-22.203146891456186,-51.41367307161761,-428.7900000000009,-76.15091465964488,-76.62769070518104,8914.246000000005,9070.671904761904,-1.7245238986075508,-1.89799588939837
1970-01-01 00:26:13.236000,8779.39,8857.14,8774.02,8820.42,2008.6729480000001,2019-11-08 18:00:00.000000,9103.775312500004,9177.91576923077,8787.116710811924,8846.524530694734,8921.570932668103,8994.662191807776,8996.946964827617,8996.946964827617,0.0,0.0,0.0,83.11999999999898,84.33407112422312,9031.381903747411,down,22.89404190388124,19.84238752158748,28.872811677384746,44.30069904807534,-73.05472606049625,-17.312842391102905,-55.741883669393346,-376.6900000000005,-72.68608012627483,-75.87740365576789,8887.725000000004,9051.409523809523,-1.8083871178179591,-1.4656691356860998
1970-01-01 00:26:13.239600,8819.11,8841.45,8795.1,8807.26,1214.468386,2019-11-08 19:00:00.000000,9091.592500000004,9167.768269230772,8775.997083946315,8827.469449936012,8905.240799429803,8977.625628916161,8966.852268344855,8966.852268344855,0.0,0.0,0.0,46.350000000000364,80.53566401180083,9031.381903747411,down,26.47972177273872,22.63210019154474,27.61807555144277,44.67190880317286,-72.35160449926116,-13.287776663894242,-59.063827835366915,-372.78999999999905,-69.3162730839999,-73.91911870304774,8863.907000000003,9031.306666666667,-1.85354869284324,-1.3254000734560858
1970-01-01 00:26:13.243200,8807.25,8844.0,8802.33,8810.28,871.806208,2019-11-08 20:00:00.000000,9080.037187500006,9157.972884615387,8769.26680535227,8812.078561292969,8891.674970939832,8962.412389923782,8939.76704151037,8939.76704151037,0.0,0.0,0.0,41.67000000000007,76.64909761062076,9031.381903747411,down,28.300436858358335,25.891400178326098,28.433745780751366,43.41723235802063,-70.70720322428133,-9.314700311131524,-61.392502913149805,-392.53999999999905,-65.76414734245468,-70.97935380309357,8842.322000000004,9011.977142857142,-1.8825518548014335,-1.1505977961567695
1970-01-01 00:26:13.246800,8810.97,8904.5,8810.24,8874.04,1966.367822,2019-11-08 21:00:00.000000,9069.762812500005,9149.895961538465,8782.075033214762,8810.409739593815,8889.155689377,8954.378536294347,8915.390337359333,8915.390337359333,0.0,0.0,0.0,94.26000000000022,78.4101878495587,9031.381903747411,down,41.884249562293675,32.22146939779691,43.73303593718371,51.511694219746225,-65.19536842268462,-3.042292407627855,-62.15307601505677,-349.5599999999995,-59.769395692935085,-66.88397406141613,8827.099000000004,8996.194285714286,-1.879631323467533,-0.7782128830163195
1970-01-01 00:26:13.250400,8874.99,8881.17,8802.04,8802.18,1363.139118,2019-11-08 22:00:00.000000,9056.593437500005,9140.242692307695,8774.29709790527,8797.084847779694,8876.730590894571,8940.542305722134,8904.5,8904.5,0.0,0.0,0.0,79.1299999999992,78.48216906460276,9031.381903747411,down,46.671800847362,38.952162422671336,34.29085770482236,46.40588419090481,-63.786726130236275,-1.3069200921435993,-62.479806038092676,-389.75,-56.774722097013175,-62.90613455410072,8806.141000000005,8976.234761904761,-1.8949344175648803,-0.8902142781768179
1970-01-01 00:26:13.254000,8802.17,8833.63,8768.9,8773.73,1158.281027,2019-11-08 23:00:00.000000,9043.524687500005,9130.247115384616,8761.603776087984,8781.177045885543,8862.016220766776,8925.377550656485,8904.5,8904.5,0.0,0.0,0.0,64.72999999999956,77.10695215814243,9031.381903747411,down,46.27091256510393,44.942320991586534,31.23911257617246,38.22888994458009,-63.33860582274065,-0.6870398277183796,-62.65156599502227,-435.5600000000013,-56.4049885284888,-59.67831341522294,8802.455000000005,8954.141904761906,-1.694041778377798,-1.02596104449141
1970-01-01 00:26:13.257600,8773.74,8827.44,8730.5,8813.02,1662.026392,2019-11-09 00:00:00.000000,9031.141250000006,9121.016538461541,8762.94942177145,8774.787481957437,8855.016760657238,8915.163227869532,8883.65,8883.65,0.0,0.0,0.0,96.94000000000051,79.09025694232824,9016.240770826986,down,49.1919582369583,47.3782238831414,39.707913610934604,43.76713184948151,-60.125802910111815,2.020610467928364,-62.14641337804018,-386.35000000000036,-55.58575996950136,-57.13371657198461,8806.549000000005,8933.810476190476,-1.424492679015706,-0.9607525332448955
1970-01-01 00:26:13.261200,8813.01,8832.51,8785.97,8807.03,1056.1372119999999,2019-11-09 01:00:00.000000,9018.880625000007,9111.149230769233,8763.37072427825,8768.78323505853,8848.161509134776,8905.332934426848,8864.885,8864.885,0.0,0.0,0.0,46.54000000000087,75.8352312480955,9016.240770826986,down,50.75925894895051,48.74070991700424,38.873707889513646,43.42581082385551,-57.15263436897112,3.995023207255244,-61.147657576226365,-407.2399999999998,-52.901070046289796,-55.41663516032329,8805.138000000004,8913.977619047619,-1.2209994650989795,-0.7650818674926659
1970-01-01 00:26:13.264800,8807.03,8829.0,8788.16,8820.81,1465.7132060000001,2019-11-09 02:00:00.000000,9006.585000000006,9101.219615384618,8768.227176644912,8766.528706753168,8844.254150686951,8897.649031297135,8847.996500000001,8847.996500000001,0.0,0.0,0.0,40.840000000000146,72.33570812328597,9016.240770826986,down,44.06154126103174,48.00425281564685,42.073262360380426,46.245948341691246,-53.377793500952976,6.2158912602187115,-59.59368476117169,-380.4200000000001,-49.90152906890512,-53.69833690329628,8810.798000000004,8895.565714285714,-0.9529210059072301,-0.6734177071909188
1970-01-01 00:26:13.268400,8820.9,8842.49,8813.68,8836.48,1206.986524,2019-11-09 03:00:00.000000,8995.186562500006,9091.55480769231,8777.025648248076,8767.833652725978,8843.143557731673,8892.088210270122,8696.0,0.0,0.0,8696.0,1.0,28.80999999999949,67.98313731095732,9016.240770826986,down,47.04209504746298,47.28763175248174,45.762788046853586,48.86836343751667,-48.92911498690046,8.53165581941699,-57.46077080631745,-360.130000000001,-44.87603776145472,-50.81609921153776,8816.525000000003,8878.671904761906,-0.6999572168960504,-0.42497221122148954
1970-01-01 00:26:13.272000,8836.04,8838.26,8805.58,8826.47,875.876585,2019-11-09 04:00:00.000000,8983.619687500006,9081.66326923077,8782.0474712984,8767.742172928914,8840.761620912863,8886.122918427383,8698.9298,0.0,0.0,8698.9298,0.0,32.68000000000029,64.45282357986162,9015.278470739584,down,51.87471264367804,47.65944965072425,43.72939217829561,49.65487586683979,-45.3471691968989,9.690881287534843,-55.03805048443375,-398.46000000000095,-41.43326680480849,-47.27797592036454,8817.130000000003,8863.532380952382,-0.5235201831280818,-0.43093087089361765
1970-01-01 00:26:13.275600,8826.38,8837.26,8815.71,8826.99,990.558664,2019-11-09 05:00:00.000000,8971.184062500006,9072.121538461539,8786.78151534969,8768.242171667467,8838.79424649674,8880.747198570349,8701.801003999999,0.0,0.0,8701.801003999999,0.0,21.55000000000109,60.162541221875564,9006.972623665628,down,55.19777888649071,51.37152885921057,43.877442082684986,47.859729738558165,-41.940105344991025,10.478356111554184,-52.41846145654521,-402.4300000000003,-37.71762248314004,-43.482114029577104,8819.103000000005,8851.21619047619,-0.36281105087840276,-0.29449632760420247
1970-01-01 00:26:13.279200,8827.2,8880.0,8827.1,8869.88,2207.776304,2019-11-09 06:00:00.000000,8959.948437500007,9063.90653846154,8802.459149441462,8776.584632016125,8843.235068425778,8879.759271427589,8704.614783919998,0.0,0.0,8704.614783919998,0.0,53.01000000000022,59.44728709968803,9006.972623665628,down,65.04738100850645,57.37329084622505,55.0304027899584,56.553620032944345,-36.512521754606496,12.724751761550976,-49.23727351615747,-346.3200000000015,-28.393423278147857,-38.10508758188779,8825.063000000006,8842.856190476192,-0.20121542285567928,0.5193838258863823
1970-01-01 00:26:13.282800,8869.88,8878.04,8812.75,8823.73,1371.993495,2019-11-09 07:00:00.000000,8947.683750000006,9054.745769230769,8803.109469397834,8776.240759312403,8840.448630079238,8874.665701297808,8711.630192563198,0.0,0.0,8711.630192563198,0.0,65.29000000000087,60.03155838971932,9006.972623665628,down,67.13916204106708,62.46144064535474,44.223256279314846,56.213871903577925,-34.20644984320825,12.02465893835938,-46.23110878156763,-381.75,-24.634439734606453,-33.04468807517572,8820.032000000003,8833.218095238097,-0.1492784973259339,0.4107856557993127
1970-01-01 00:26:13.286400,8822.91,8838.76,8807.0,8816.02,1171.757564,2019-11-09 08:00:00.000000,8935.513125000007,9045.55403846154,8801.962572439297,8775.010940885255,8836.958825782205,8869.334273907098,8718.36498486067,0.0,0.0,8718.36498486067,0.0,31.76000000000022,57.20440255074742,8994.493207652244,down,61.349130001891766,64.5118910171551,42.6249966662672,50.76162410110137,-32.36579056363553,11.09225457434568,-43.45804513798121,-405.3099999999995,-25.54081593166554,-29.071575356889987,8821.416000000003,8823.20619047619,-0.020289568639117038,0.2260048712049228
1970-01-01 00:26:13.290000,8816.03,8852.0,8816.03,8831.18,1067.896489,2019-11-09 09:00:00.000000,8923.320937500006,9036.452692307694,8805.428881358754,8776.964554243936,8836.13327924189,8865.865703551906,8724.830385466243,0.0,0.0,8724.830385466243,0.0,35.97999999999956,55.08196229567263,8994.493207652244,down,59.686562418088,62.7249514870156,46.934669031991056,51.067282179839516,-29.72364319560984,10.987521553897096,-40.711164749506935,-406.5,-22.719423424660924,-25.322025592270208,8827.161000000004,8814.607142857143,0.14242106244103586,0.9284149098504596
1970-01-01 00:26:13.293600,8831.88,8864.34,8830.0,8849.34,951.613284,2019-11-09 10:00:00.000000,8911.185312500007,9028.034230769232,8813.319049516747,8782.17890781108,8838.019953635907,8864.36336686537,8731.037170047593,0.0,0.0,8731.037170047593,0.0,34.340000000000146,53.00776606610538,8994.493207652244,down,58.63871819877043,59.89147020625004,51.882689275533764,49.285213001014306,-26.33542910110009,11.500588518725479,-37.83601761982557,-390.6399999999994,-15.767466492436537,-22.16553639584238,8830.793000000001,8816.452380952382,0.16265747749743667,1.5603249524810012
1970-01-01 00:26:13.297200,8849.09,8855.45,8812.16,8817.7,1136.846622,2019-11-09 11:00:00.000000,8897.989062500008,9019.548653846156,8811.456743479419,8781.552101603667,8835.117103116492,8860.12124260488,8736.99568324569,0.0,0.0,8736.99568324569,0.0,43.29000000000087,52.03598945949493,8989.912968378485,down,43.2497532803245,53.8583446323943,43.758254476082264,45.78464652415503,-24.996880078091635,10.271310033387152,-35.26819011147879,-405.8199999999997,-16.45930848815837,-20.121753584230362,8831.860000000002,8818.624761904763,0.1500827901467603,0.47127164484129097
1970-01-01 00:26:13.300800,8818.27,8856.0,8816.0,8843.55,1099.947063,2019-11-09 12:00:00.000000,8886.115000000007,9011.625769230772,8817.074095299353,8785.819186542962,8836.321802671278,8858.614766004437,8742.715855915863,0.0,0.0,8742.715855915863,0.0,40.0,50.832390513545434,8988.497171540635,down,40.79121110778576,47.559894195626875,50.932563325287234,47.690745459713796,-22.286362916293,10.38546175614863,-32.67182467244163,-363.90999999999985,-12.973049337329995,-16.979811935646474,8834.134000000002,8819.691904761907,0.1637482963582616,0.9442693891270091
